customer_id,timestamp,type
3e2bc548d7,2023/11/14 10:45:00,project_call
16e4623f2a,2023/11/13 07:00:00,on_site_appointment
566e63808d,2023/11/08 15:00:00,on_site_appointment
5c75626035,2024/01/22 19:45:00,final_call
4f0d0d79f9,2023/10/24 14:45:00,on_site_appointment
5d4fb0bb7c,2023/10/18 13:45:00,final_call
9c74b27853,2023/12/14 12:30:00,final_call
c2ae83134c,2023/11/08 13:45:00,on_site_appointment
842a903f50,2024/02/12 16:45:00,final_call
8839d76727,2023/10/12 19:45:00,on_site_appointment
854a65e1f9,2023/10/20 15:00:00,project_call
1365fa127f,2023/11/07 16:45:00,on_site_appointment
7169efc595,,on_site_appointment
f03763da91,,final_call
51333f41e6,2023/10/18 09:15:00,final_call
a70eeec9f0,2023/11/08 10:45:00,final_call
e79dc870ee,2023/11/24 16:00:00,final_call
5231ca0227,2023/11/07 15:00:00,on_site_appointment
ad75558b1e,2023/11/01 12:15:00,on_site_appointment
5e3a55f9dd,2023/11/23 17:45:00,final_call
c05b76bafe,2023/10/24 17:00:00,
11fc2d7736,2023/11/14 11:45:00,project_call
33e0f24cdd,2023/11/27 15:30:00,project_call
1f4b53caa6,2023/11/20 15:00:00,project_call
18a981dae2,2023/11/08 12:30:00,on_site_appointment
aa7635f11a,,final_call
30248d4459,2023/10/11 09:30:00,on_site_appointment
50412ed9f9,2024/02/16 15:00:00,final_call
615bcf0bd2,2024/01/26 18:30:00,project_call
b2ed354c29,2023/11/16 11:30:00,final_call
88547ecc18,2023/11/02 08:00:00,project_call
60929d52b7,2023/11/14 10:30:00,final_call
6feda863eb,,final_call
72a9f80ab4,2023/11/06 11:45:00,on_site_appointment
e0d61356c0,2023/11/13 15:45:00,final_call
73eb991004,2024/01/02 17:30:00,project_call
d32557c65e,2023/09/25 11:15:00,project_call
25c34c367c,2024/01/09 12:30:00,final_call
64ff2f639f,2023/10/02 15:30:00,project_call
dcb27c6c69,2023/12/07 19:45:00,project_call
1768e6a0ef,2023/11/09 09:30:00,on_site_appointment
9190bc8d8e,2023/11/20 11:00:00,on_site_appointment
75701c2b4e,2023/09/27 08:48:00,final_call
ea9e026207,2023/09/25 15:45:00,on_site_appointment
5c27015a71,2023/10/19 12:30:00,final_call
d3d8e0e4ce,2023/11/01 15:45:00,project_call
5bf671f204,2023/12/12 08:45:00,on_site_appointment
27834ab9c3,2023/10/05 16:15:00,on_site_appointment
ef368b8956,2023/11/21 14:00:00,project_call
c5de31d93f,2023/10/04 10:00:00,project_call
79ec690940,2024/02/02 17:45:00,final_call
d063287f72,2023/10/14 09:30:00,on_site_appointment
5cf9ef5fd2,2023/11/09 10:45:00,on_site_appointment
c3b47bcdcc,2024/02/14 10:30:00,project_call
f662ff00f2,2023/11/02 19:15:00,project_call
4a2efb5dd1,2024/01/17 16:45:00,project_call
1d3e4dfc59,2023/11/14 15:30:00,final_call
473371ddf0,2024/02/14 10:15:00,project_call
059e633fcc,2023/11/14 11:30:00,project_call
6ec85e8101,2023/10/23 11:15:00,on_site_appointment
9992a7334f,2023/10/30 14:00:00,on_site_appointment
2c6af11337,2023/11/07 19:30:00,on_site_appointment
8a5b799541,2023/10/14 09:45:00,on_site_appointment
f3f54e57d9,2023/10/26 09:30:00,final_call
dc2cb0a908,2023/12/08 15:30:00,on_site_appointment
bcb0e6ce78,2023/11/03 14:15:00,final_call
c1be3e7783,2023/11/17 10:00:00,final_call
30afba2c9a,2023/09/19 09:00:00,
2985ddd3a4,2023/11/17 13:30:00,final_call
393529f5f4,2023/11/06 17:15:00,project_call
c89fcfee32,2023/11/15 11:00:00,project_call
769357cd5b,2024/01/08 16:15:00,project_call
5e2703279f,2023/10/25 15:00:00,on_site_appointment
8628b13db4,2023/11/22 16:30:00,final_call
91cd26e38f,2023/11/20 09:45:00,project_call
ad86c111da,2023/11/10 08:30:00,on_site_appointment
25c89cf4c8,2023/11/24 17:00:00,final_call
a3f6bb0d1a,2023/11/09 15:15:00,project_call
a3cb61770d,2023/10/06 09:30:00,final_call
ee7d6b277c,2023/11/06 17:30:00,project_call
dcf9798d74,,on_site_appointment
91db25cd0c,2023/10/04 12:30:00,final_call
ee18fddec1,2023/10/30 14:15:00,on_site_appointment
5a6a340ea5,2023/10/27 09:30:00,final_call
3647e6fb85,2023/11/17 16:45:00,final_call
af9878998c,2023/10/09 13:15:00,final_call
2c66763388,2023/11/09 11:00:00,on_site_appointment
ce52bb18da,2023/11/20 10:00:00,
08eea1757a,2023/10/20 17:00:00,project_call
5198c82fd7,,project_call
e05c6c332e,2023/10/28 13:45:00,on_site_appointment
51c89b1c2b,2023/11/20 11:00:00,final_call
42ac9e689a,2023/12/29 09:30:00,project_call
a1da005e3c,2023/12/21 16:45:00,final_call
671f622763,2023/11/17 07:00:00,project_call
17c2cd36d4,2023/09/25 18:30:00,
59d04ccccc,2023/12/05 17:15:00,final_call
ea96d0e013,,on_site_appointment
4486343d77,2023/11/07 08:30:00,final_call
56055197e4,2024/01/17 15:15:00,final_call
1f5d82c612,2024/01/25 18:00:00,project_call
23d54f42ef,2023/12/11 08:45:00,project_call
c63a4388d1,2023/10/02 08:15:00,on_site_appointment
bc893e07e3,2023/10/28 08:00:00,on_site_appointment
096c8ee030,,final_call
5fca44cc5d,2023/11/04 19:45:00,on_site_appointment
d019a6df5b,2023/11/10 09:30:00,project_call
6c161c86c6,2023/10/24 09:45:00,project_call
9037be8fd9,2023/11/13 17:45:00,final_call
d31a87f04d,2023/09/29 09:30:00,on_site_appointment
,2023/11/21 16:15:00,project_call
df6c5be19e,2023/11/10 12:45:00,project_call
9992af1ad6,2023/11/03 19:45:00,project_call
791c6bc088,2023/11/24 11:15:00,project_call
2ff4f9044c,2023/12/04 13:45:00,project_call
cbf297232c,2023/11/09 15:45:00,project_call
8dca595a43,2023/11/15 12:00:00,project_call
37c19fd018,,final_call
7e0dd05a67,2023/12/05 18:45:00,final_call
c8a3e5c0d5,2023/11/07 14:15:00,on_site_appointment
20ce26dd32,2023/10/23 07:15:00,on_site_appointment
4a3b91b4ad,2023/10/12 11:15:00,
30dae4a991,2023/11/18 12:15:00,
9a22455e43,2023/11/01 16:30:00,final_call
1a2baa4809,2024/01/10 11:00:00,project_call
cf3cf106c9,2023/09/19 15:15:00,project_call
cd2deb3072,2023/09/29 10:00:00,on_site_appointment
2586831c36,2023/10/18 18:00:00,on_site_appointment
5d48bf54b5,2023/10/11 08:00:00,final_call
8ab3d198a5,2023/11/02 08:15:00,
9a5f5b9f03,2023/11/10 13:15:00,final_call
e874adc00d,,project_call
1a902e57d4,2023/12/02 17:00:00,on_site_appointment
67d6b493bd,2023/11/06 16:00:00,project_call
b77779c32b,2023/11/29 11:15:00,project_call
1b0369e752,2023/10/20 15:45:00,on_site_appointment
501cf25e97,2023/11/30 15:30:00,final_call
948ae71128,2023/11/03 13:15:00,final_call
8bfdb02d2d,2023/11/27 16:30:00,project_call
97538092f1,2023/12/02 17:30:00,
2e77a93f0a,2023/10/04 13:15:00,project_call
605a584bd4,2023/12/06 14:45:00,final_call
92133cf8c2,2023/11/22 18:00:00,final_call
dee76c16fc,2023/11/29 19:15:00,final_call
,2023/12/20 18:00:00,final_call
c9d293102a,2024/01/26 12:30:00,on_site_appointment
4dfa2672c3,2023/11/30 17:15:00,project_call
dd9e5e3fea,2024/01/25 18:00:00,project_call
8a725e1c09,2023/10/30 10:30:00,final_call
81d8a1febf,2023/10/24 15:45:00,project_call
5c5353b858,2023/11/01 18:30:00,project_call
84ba68ee55,2023/10/31 11:00:00,project_call
9a760191f5,2023/10/16 12:30:00,project_call
fadf02036a,2023/11/14 11:00:00,on_site_appointment
c3f9b3ee7e,2023/11/30 18:15:00,final_call
c20d887509,2023/10/27 11:15:00,final_call
91e9abb518,2023/10/26 19:30:00,project_call
bff2c2c61c,2023/11/08 12:30:00,on_site_appointment
58378a1170,2023/11/10 15:00:00,final_call
0cf267c546,2023/11/14 16:45:00,
c321bffecf,2023/11/06 07:30:00,project_call
5b8eab5be2,2023/12/12 12:15:00,final_call
e0379dc2dd,2023/11/17 15:15:00,final_call
e378ed26e0,2023/11/02 11:30:00,final_call
d04dec80bb,2023/10/25 13:30:00,project_call
37b6b5ac01,2023/10/10 09:30:00,on_site_appointment
f2ff8765bf,2023/10/13 09:45:00,
6a32ccdb92,2023/11/20 14:45:00,final_call
3f9a663578,2023/11/10 15:30:00,final_call
45c833469f,2023/10/23 15:00:00,project_call
ee894e6dd6,2023/10/10 09:15:00,on_site_appointment
1e0a608bd5,2023/11/23 16:30:00,project_call
0e53ae1035,2023/10/19 10:00:00,project_call
66f9fc9a62,2023/10/09 15:45:00,project_call
bf029176d9,2023/11/20 11:30:00,final_call
31dc4793a1,2023/11/03 13:30:00,project_call
4704ace1bf,,project_call
59f6364e94,2023/12/20 12:30:00,project_call
f6b83200c5,,on_site_appointment
85bb3d6c68,2023/10/09 15:45:00,project_call
36da713976,2023/09/27 14:00:00,final_call
8ae47b304f,2023/11/10 14:00:00,final_call
e941f9e68e,2023/11/30 15:45:00,final_call
243f488c0b,2023/10/30 11:00:00,final_call
ca5eb9ed73,2023/11/01 19:15:00,on_site_appointment
f9dacf2464,,final_call
09c0b1450a,2023/10/13 13:00:00,on_site_appointment
80d8cdab47,2023/09/22 16:15:00,final_call
bb40c9eebe,2023/10/23 14:30:00,on_site_appointment
6e973d8529,2023/12/19 17:30:00,final_call
c244863566,2023/10/30 13:30:00,
e5cc477253,2023/11/24 16:15:00,project_call
6ea33fc3df,2023/11/13 18:15:00,project_call
73ab962405,2023/10/27 14:00:00,project_call
44736a1c00,2023/11/17 17:15:00,final_call
7cf6ede420,2023/11/23 11:30:00,project_call
f9692945b5,2023/12/06 14:30:00,final_call
b13397d1fe,2023/09/29 13:30:00,final_call
7010333164,2023/10/21 12:00:00,on_site_appointment
762a7acf8f,2024/01/26 17:45:00,project_call
18c20faff4,2023/11/23 16:00:00,project_call
bb17f1424a,2023/12/07 11:45:00,final_call
0ddbe003db,2023/10/27 14:30:00,final_call
95b53c54e5,2023/11/06 10:00:00,project_call
936763af24,2023/11/29 15:15:00,final_call
e181533dd8,2023/11/14 11:00:00,final_call
d6e51d776e,2023/11/03 10:00:00,project_call
83c9fc3a0e,2023/12/08 14:30:00,on_site_appointment
ac379cae83,,final_call
a4a80051f3,2023/11/14 18:15:00,final_call
4ea151ded1,2024/02/16 15:00:00,final_call
95d32f0a26,2023/11/27 16:00:00,final_call
4d94e3bef2,2023/11/09 12:00:00,on_site_appointment
963bd74b90,2023/11/09 18:30:00,on_site_appointment
b02d1c0cbf,2023/10/17 07:30:00,project_call
1c17d6d847,2023/12/15 15:30:00,final_call
5235a64d2c,2023/10/30 15:00:00,on_site_appointment
8276597121,2023/11/07 11:30:00,
c96867ef84,2023/10/13 09:45:00,project_call
2e2ddcd56d,2023/09/19 14:45:00,project_call
c35c7fa0ef,,on_site_appointment
fabd0afe77,2023/12/11 16:30:00,final_call
59935a2ba2,2023/10/28 11:00:00,
99a96af48c,2023/12/12 11:00:00,final_call
74c43dc0fb,2023/11/21 09:30:00,
e8ce81c59f,2023/11/29 16:45:00,on_site_appointment
495802cf93,2023/11/06 17:00:00,project_call
e7d5f0fbca,2023/11/21 17:00:00,on_site_appointment
5dc0af886f,2023/11/17 10:30:00,final_call
f3a51dfa46,2023/10/23 14:15:00,final_call
0b361daeed,2023/12/05 19:00:00,
e37bb81091,2023/11/22 16:30:00,final_call
e933bf9d70,2023/09/29 09:45:00,project_call
e10935fe97,2023/11/27 19:30:00,on_site_appointment
26aeb26f13,2023/11/09 20:00:00,final_call
b6a0490b16,2024/01/19 12:45:00,project_call
2acf9561d9,2023/11/17 13:15:00,final_call
231506692b,2023/11/20 16:00:00,on_site_appointment
aec1366cac,2023/11/24 13:15:00,final_call
7b3ae6703d,2023/12/07 17:30:00,final_call
e352b1b88f,,final_call
3fe17e399c,,final_call
6de436d166,2023/09/29 11:30:00,on_site_appointment
64e2ccfa47,2023/10/24 10:15:00,final_call
1cef876dde,2023/10/13 13:45:00,on_site_appointment
870e1f4bad,2023/11/29 10:30:00,project_call
a95da03b85,,on_site_appointment
338566af07,2023/12/14 14:15:00,project_call
7323f7314c,2023/10/30 18:30:00,on_site_appointment
7a6cd35d69,2024/01/05 14:30:00,final_call
44a1085ea3,2023/11/07 14:15:00,on_site_appointment
4486343d77,2023/11/02 10:00:00,project_call
e76d9c9f25,2023/11/15 15:30:00,final_call
5eae2bb4a4,2023/11/01 11:30:00,project_call
149e764eee,2023/11/14 17:00:00,project_call
4efbe41e46,2023/12/07 19:00:00,project_call
cf56ef5300,2023/10/31 13:45:00,on_site_appointment
d84fd699b1,2023/11/01 16:15:00,project_call
d19a269b25,2023/10/27 10:00:00,
b371b58276,2024/01/02 14:30:00,project_call
6a33a526c0,2023/11/03 12:30:00,on_site_appointment
5eb5f0ce7d,2023/12/15 18:00:00,project_call
297f795a6d,2023/11/29 17:30:00,project_call
a4d24d97f1,2023/11/02 16:00:00,on_site_appointment
fc885c134a,,
89d0693475,2023/09/27 09:00:00,on_site_appointment
a559089f86,,project_call
2baff6dd79,2023/10/18 13:30:00,on_site_appointment
94446796b4,2023/10/25 13:30:00,project_call
799c92fee5,2023/10/04 15:15:00,on_site_appointment
6205eb43fb,2023/11/03 14:00:00,project_call
5642b5c862,2023/10/18 16:15:00,project_call
8cef5e0665,2023/09/21 13:15:00,project_call
851c33e3a2,2023/12/01 16:45:00,final_call
9df43de464,2023/11/09 14:00:00,project_call
14cfd4c51b,2023/10/26 12:00:00,on_site_appointment
2569220045,2023/10/16 09:45:00,on_site_appointment
1ace30c717,2023/09/29 08:30:00,on_site_appointment
683590dab3,2023/09/19 13:45:00,on_site_appointment
139be833b1,2023/10/24 14:30:00,project_call
1909289f99,2023/10/16 09:45:00,on_site_appointment
d785bd336c,2023/12/11 09:00:00,final_call
eed01483f8,2023/11/13 10:15:00,final_call
9b03cce473,2023/10/30 08:30:00,on_site_appointment
9cc076fabd,2023/11/27 11:15:00,project_call
93707b5f3d,2023/09/29 15:15:00,final_call
c43c0ad9d6,,on_site_appointment
218f9b9bc5,2023/09/29 12:30:00,on_site_appointment
f7e9191a0b,2023/11/15 16:30:00,project_call
00f43442fa,2023/10/27 15:00:00,on_site_appointment
dd6fdc8725,2023/10/30 11:45:00,on_site_appointment
180db7cfae,2023/10/27 09:15:00,final_call
c2ae83134c,2023/12/12 17:30:00,
e25ae805c3,2023/09/21 12:45:00,final_call
14c268c967,2024/01/25 15:45:00,project_call
cc9272557f,2023/11/27 15:30:00,project_call
ee0a7f15b5,2024/01/24 19:45:00,project_call
531809e8ad,2023/10/16 17:45:00,on_site_appointment
0cbce10068,2023/12/13 16:15:00,project_call
08a93c6d34,2023/12/04 17:45:00,final_call
1260bc2b4b,2023/12/08 16:15:00,project_call
da54a0cce0,2023/11/24 13:30:00,final_call
d7acb1a917,2023/10/26 09:45:00,on_site_appointment
5dc8ed9e80,,final_call
3bd2d460de,,final_call
,2023/09/15 14:45:00,on_site_appointment
6645bf4390,2023/12/15 21:15:00,final_call
adfffcccde,2023/11/16 10:45:00,on_site_appointment
40b72e9b1c,2023/12/07 13:45:00,final_call
dec8dae0f0,2023/09/20 11:45:00,project_call
bd3b724bd5,2023/11/09 10:30:00,on_site_appointment
416a1fd39a,2023/09/25 08:30:00,on_site_appointment
6f81f10d1b,2023/11/01 15:15:00,project_call
7a8a77423b,2023/11/10 13:30:00,final_call
26931e71a2,2023/12/07 13:15:00,final_call
687df8d228,2023/11/23 15:00:00,final_call
fb7c7e2cff,2023/11/09 14:15:00,project_call
cce22c1886,2023/11/06 17:30:00,on_site_appointment
6b4baffee4,2024/01/11 15:00:00,project_call
c4ffd4772b,2023/11/14 09:15:00,on_site_appointment
634e10bece,2023/10/10 08:30:00,project_call
3a9eabcea9,2024/01/16 10:30:00,
baced5ecf7,2023/11/23 09:30:00,final_call
9ca2d6fea3,2023/10/17 16:45:00,project_call
dc82073673,2023/12/15 11:00:00,final_call
b6a0762a11,2023/11/20 10:00:00,project_call
ab7300f2f1,2023/11/10 10:30:00,
5760f80d31,2023/11/14 10:00:00,final_call
015f68faf8,,final_call
db3b39fc95,2023/10/24 09:45:00,project_call
41c3adfdce,2023/10/23 15:00:00,on_site_appointment
e493a94d11,2023/12/13 17:30:00,final_call
4a5f886c23,,final_call
8d12df17c5,2023/11/06 16:45:00,on_site_appointment
4af9c80f9f,2023/10/20 11:30:00,on_site_appointment
a4c4429687,2023/10/06 15:30:00,project_call
26b6d01870,2023/10/30 18:45:00,on_site_appointment
39dac178c4,2023/11/22 18:15:00,on_site_appointment
9c28e08bd1,2023/11/10 13:00:00,on_site_appointment
076761b391,2023/12/22 11:15:00,final_call
ca5ab74ef7,2023/12/20 10:00:00,final_call
6f459a3b6f,2023/11/17 08:15:00,
89d08f0e2b,2023/11/24 13:30:00,final_call
496f83be8f,2024/02/05 16:30:00,on_site_appointment
39ded3b8fb,2023/10/31 09:00:00,on_site_appointment
bdc70a068a,2023/11/22 12:15:00,final_call
a65f17611f,2023/11/15 17:15:00,on_site_appointment
554876c764,2023/10/31 14:15:00,project_call
104d2fad78,2023/11/14 11:15:00,final_call
2d33aa296b,2023/11/02 19:15:00,final_call
c682525373,2023/10/24 16:00:00,project_call
ec3ad4c6de,2023/11/15 18:45:00,final_call
f825e8eef8,2023/11/15 20:15:00,final_call
8c2619f85f,2023/10/30 18:15:00,final_call
709857ffd4,2023/12/13 17:30:00,final_call
ce46a077a8,2023/11/15 11:00:00,project_call
46802f75a4,2023/11/24 19:00:00,project_call
135a7c35d9,2023/12/11 10:15:00,final_call
66f660f8d8,2023/11/06 10:15:00,on_site_appointment
a4bc0de169,2023/11/14 11:30:00,on_site_appointment
4782c11b4b,2023/11/03 11:45:00,final_call
0172b98462,2023/11/10 14:30:00,on_site_appointment
426628905d,2023/10/24 09:00:00,on_site_appointment
2f1bdfe1a1,2023/11/20 10:30:00,project_call
243daa349d,2023/11/08 08:15:00,final_call
1066bbcae5,2023/10/30 17:15:00,project_call
657e924f75,2024/01/19 13:45:00,project_call
d07e9891c2,2023/11/10 16:00:00,
06d8d2c502,2023/10/18 17:45:00,final_call
99b734099a,,project_call
13f2dfdfd2,2023/10/16 13:30:00,project_call
be53445981,2023/10/18 16:15:00,final_call
523bcd6d2e,2023/11/24 15:30:00,project_call
fb6ed4f815,2023/10/24 13:45:00,on_site_appointment
1a4b936001,2024/02/09 10:15:00,final_call
cde4fe9df0,2023/11/01 18:00:00,final_call
06c73b3e25,2023/10/31 18:00:00,on_site_appointment
00a80cf1e6,2023/11/08 17:15:00,on_site_appointment
b171e24fc3,2023/10/31 15:30:00,project_call
9b2815b631,2023/12/02 16:30:00,on_site_appointment
91079fb261,2023/11/30 17:30:00,final_call
3ec3a9b0ae,2023/10/24 16:30:00,on_site_appointment
d6c1fa7b8d,2023/11/24 10:00:00,final_call
d2d6795fa0,2023/11/08 19:30:00,on_site_appointment
3c7be36f4c,2023/11/24 15:00:00,final_call
536f13a389,2023/10/10 09:30:00,project_call
17911d870b,2023/10/11 17:30:00,on_site_appointment
9b750b3f36,2023/10/27 15:15:00,project_call
56fa6507bc,2023/11/01 10:30:00,project_call
7499a39f85,,on_site_appointment
6e85777a48,2023/10/16 14:15:00,project_call
6aa1530789,2023/11/09 14:15:00,project_call
c77dbaee30,2023/11/13 11:30:00,final_call
c03a6d9b87,,on_site_appointment
4458c127b4,2023/09/08 15:45:00,on_site_appointment
5d8f0d4648,2023/10/06 10:15:00,project_call
80864cae81,2023/11/25 15:45:00,on_site_appointment
4122d36198,2023/11/06 18:15:00,final_call
35dbd61b4f,2023/10/25 14:00:00,final_call
ea522d39ab,2023/11/24 08:15:00,on_site_appointment
917d105649,2023/11/07 15:30:00,on_site_appointment
ec68fc8010,2023/11/23 13:30:00,on_site_appointment
e3de9797e2,2023/11/20 10:15:00,project_call
4d36e52b90,2023/11/22 10:30:00,final_call
eed01483f8,2023/11/14 09:15:00,project_call
228e4df966,2023/11/02 08:15:00,project_call
1a6dc4988e,2023/11/16 18:15:00,final_call
4efaee7363,2023/11/29 16:45:00,final_call
aec366a31b,2023/10/23 12:30:00,final_call
,2023/09/29 10:00:00,on_site_appointment
ce12c013ec,2023/10/19 11:30:00,project_call
06f73aa31d,2023/11/22 21:00:00,project_call
df5a1a40fb,2023/12/08 17:30:00,project_call
817c961508,2023/11/15 10:45:00,project_call
477461f99f,2023/11/08 10:30:00,final_call
906b4f044c,2023/10/25 17:00:00,on_site_appointment
1f5d82c612,2024/01/09 17:15:00,on_site_appointment
058eede797,2023/12/07 10:00:00,
27f42f11a0,2023/10/26 15:15:00,project_call
0130d635ea,2023/10/30 17:00:00,on_site_appointment
090fe773a8,,on_site_appointment
a6737e47a3,2023/10/13 10:30:00,on_site_appointment
01b8b7f0a1,2023/11/25 13:15:00,on_site_appointment
b4b520bda9,2023/10/31 19:00:00,final_call
12919f364c,2023/11/08 16:45:00,project_call
9c54e3dd1b,,final_call
56e5111649,2023/10/25 11:15:00,final_call
14f5641774,2023/10/20 10:00:00,on_site_appointment
554499c49b,2023/11/09 10:00:00,project_call
7b4fb722b5,2023/10/13 12:15:00,
9988bb8d95,2023/10/23 15:00:00,project_call
6070a73645,2023/11/17 13:45:00,on_site_appointment
4eafadfb56,2023/10/11 16:00:00,on_site_appointment
fe22b9a847,2023/12/13 19:00:00,
65b6434280,2023/10/18 11:15:00,
5941f1e9cd,2023/10/18 17:45:00,on_site_appointment
328cac89bd,2023/10/17 10:00:00,project_call
c44da79b57,2023/11/02 14:15:00,project_call
030184b294,2023/11/06 10:45:00,project_call
debf719fda,,project_call
85d0ebf199,2023/10/18 16:15:00,on_site_appointment
c0f2bbc26f,,final_call
d43fb5ebe1,2023/11/06 17:00:00,on_site_appointment
74868d76ae,2023/11/09 12:45:00,project_call
fe4d7b2d6d,2023/12/16 10:30:00,project_call
,2023/11/22 16:30:00,on_site_appointment
d029886c83,2023/11/20 17:00:00,project_call
03166a84b9,,on_site_appointment
7c25546088,2023/11/28 13:30:00,project_call
4cbc19fecb,2023/11/21 17:15:00,final_call
e8218e5190,2023/11/01 09:45:00,on_site_appointment
e147597f29,2023/10/13 12:00:00,on_site_appointment
4cf34a8245,2023/11/23 14:30:00,on_site_appointment
185b4ba7a2,2023/11/09 15:15:00,project_call
330dc29dcf,2023/12/05 08:45:00,on_site_appointment
9ff0a12681,2023/10/27 15:30:00,project_call
68666e6195,2023/10/10 12:15:00,project_call
56d5031f9d,2023/10/30 16:15:00,on_site_appointment
2893cd5a92,2023/10/12 08:15:00,project_call
9c5ae15167,2023/11/17 11:45:00,on_site_appointment
7b20652e40,2023/10/23 15:00:00,project_call
766605d931,2023/11/27 15:00:00,final_call
5166816cf0,2023/10/05 10:15:00,on_site_appointment
630fdb7952,2023/10/11 12:30:00,project_call
0718b2fbfc,2023/09/26 11:45:00,final_call
b96c4948f2,2023/12/08 19:15:00,final_call
982a836226,2023/10/19 16:15:00,final_call
2ebe624bb7,2023/11/15 10:00:00,on_site_appointment
7dc3a670cd,2023/11/22 16:30:00,
99b4cab466,2023/09/20 11:30:00,project_call
63bafe05c3,2023/11/16 19:30:00,final_call
8562aadbc2,2023/12/19 14:00:00,project_call
60ff0c1df6,2023/12/11 16:30:00,final_call
27d4765e99,2023/12/01 09:15:00,final_call
2e0e566dac,2023/10/18 15:30:00,final_call
f5a5ee5478,2023/11/30 11:45:00,final_call
b0d9acdbcc,2023/10/28 09:30:00,on_site_appointment
fbd4c614f5,2023/11/20 14:15:00,
a9e1079423,2024/01/05 14:45:00,final_call
3d5cabafbc,2023/09/23 10:00:00,on_site_appointment
585900c93c,2023/09/15 12:30:00,project_call
a0c0874a29,2023/11/03 19:00:00,on_site_appointment
2679ba43f2,2023/10/18 18:45:00,on_site_appointment
3730808bcb,2023/10/31 09:30:00,on_site_appointment
0e04b1bf8d,2023/10/24 15:15:00,project_call
a955803024,2023/10/11 17:30:00,on_site_appointment
02a041f267,2023/12/15 16:45:00,final_call
445010bbd1,2023/10/20 12:15:00,on_site_appointment
a4c146d002,2024/01/02 14:45:00,project_call
ae70825088,2023/11/13 09:15:00,on_site_appointment
164c68ea45,,final_call
cb6bba9590,2023/10/02 14:30:00,on_site_appointment
806fc1950c,2023/12/06 16:45:00,final_call
fc039a1779,2023/11/20 09:15:00,final_call
851a280d52,2023/11/08 11:30:00,on_site_appointment
351f76ca1a,2023/11/20 16:00:00,on_site_appointment
85047f630e,2024/01/23 11:30:00,on_site_appointment
5910525740,2023/11/16 10:45:00,project_call
4b486f137d,2023/10/18 09:30:00,on_site_appointment
2af96cf6ae,2023/11/22 16:45:00,final_call
ae4a846ab5,2023/12/08 13:45:00,final_call
01e64fc03b,2023/10/09 07:30:00,on_site_appointment
97183a1cb0,2023/10/30 14:15:00,project_call
404732710b,2023/11/02 16:15:00,final_call
7e51489f51,2023/11/07 14:15:00,on_site_appointment
4c421e47a2,2023/11/16 15:15:00,final_call
4a73ed3600,,on_site_appointment
c0d1a961f5,2023/11/14 13:15:00,on_site_appointment
ab3a63201f,2023/10/24 15:30:00,on_site_appointment
d928137998,2023/12/12 17:15:00,project_call
8bf918ce40,2023/12/20 11:45:00,final_call
5834233d3c,2023/11/06 19:00:00,on_site_appointment
62f4f60dc1,2024/01/10 12:15:00,project_call
65dc96c71f,2023/11/22 16:45:00,
db19401e12,2023/09/29 08:30:00,on_site_appointment
b58e82b91c,2024/01/11 19:00:00,
fce153062c,2023/10/25 10:15:00,final_call
ebe70a3d84,2023/10/23 14:30:00,on_site_appointment
8ae47b304f,2023/10/18 07:15:00,on_site_appointment
816a0190e9,2023/12/01 15:00:00,final_call
21496536cb,2023/11/09 12:15:00,on_site_appointment
d6e58d6283,2023/12/06 11:15:00,project_call
7afe0efca3,2023/11/09 10:45:00,on_site_appointment
936fde63e8,2023/11/06 11:00:00,project_call
cf9506fbde,2023/11/21 15:30:00,final_call
0b93451835,2023/11/17 09:15:00,project_call
82ada069e9,2023/10/27 16:00:00,project_call
ded6f2fd93,2023/10/16 11:45:00,project_call
be860244fd,2023/11/15 18:45:00,final_call
980168c907,2023/11/07 14:15:00,project_call
3497fb6ab9,2023/10/26 10:15:00,project_call
121a7192bd,2023/12/18 16:00:00,project_call
511c2198d9,2023/10/25 16:30:00,final_call
416d59c176,2023/12/08 10:45:00,on_site_appointment
948004090a,2023/11/21 09:15:00,project_call
b691af4221,2023/10/04 07:15:00,on_site_appointment
1d7cb4798d,2023/10/26 06:30:00,final_call
9a5a54b1c1,2023/11/03 14:15:00,project_call
3625de7b75,2023/11/20 10:30:00,project_call
04dbd98774,2023/10/27 09:00:00,on_site_appointment
45d286112b,2023/12/12 09:45:00,on_site_appointment
2d976e7035,2024/01/10 17:00:00,final_call
588d0b3b22,2023/09/21 13:30:00,project_call
91575697c3,2023/11/13 17:45:00,final_call
a1a4f4944c,2023/11/23 10:45:00,on_site_appointment
e2a07fa10a,2023/10/27 10:15:00,on_site_appointment
0956721ce2,2023/10/26 16:30:00,final_call
0a40be1be6,2023/11/09 11:00:00,project_call
3aef5f5b68,2023/11/15 17:00:00,project_call
1a59752514,2023/11/17 18:15:00,project_call
eb2fb2cf70,2023/11/02 16:45:00,final_call
ae291a4c32,2023/09/29 08:15:00,on_site_appointment
c02e9c67bc,2023/11/27 17:30:00,final_call
eb59736608,2023/12/06 18:30:00,final_call
8ce41e9567,2024/01/05 15:30:00,
847e542915,2023/10/23 14:00:00,on_site_appointment
9f420ece4f,2023/10/23 12:30:00,project_call
56002ce549,2023/11/03 18:30:00,on_site_appointment
77f756368b,,on_site_appointment
8df2460106,2023/10/13 14:15:00,final_call
295032445c,2023/09/29 09:30:00,on_site_appointment
