order_date,customer_id,postal_code,account_type
2023-09-04 01:00:00,d147cf9f16,56169.0,A
2023-10-12 01:00:00,ef7d79a3ad,15384.0,A
2023-10-06 01:00:00,c7660be573,53577.0,A
2023-09-27 01:00:00,a2a542cd04,40665.0,A
2023-09-27 00:00:00,7d14b4aee4,31041.0,A
2023-10-20 00:00:00,a4314dd8e9,33790.0,A
2023-10-23 01:00:00,ee2ca3bde1,65838.0,A
2023-09-27 01:00:00,9ffdc85f95,72916.0,A
2023-09-12 02:00:00,02c69da157,31632.0,A
2023-09-26 00:00:00,c5d3692d3e,7619.0,A
2023-10-06 02:00:00,2fff4e135f,14721.0,A
2023-10-26 00:00:00,25833747e7,41277.0,A
2023-09-28 01:00:00,6f6ef07b4a,59610.0,A
2023-09-07 01:00:00,6f3c6bdda3,21567.0,A
2023-10-17 00:00:00,5a47392d9f,15047.0,A
2023-10-10 01:00:00,9e1d862000,,A
2023-09-13 01:00:00,e586274ebd,90533.0,A
2023-09-22 01:00:00,d24a4cbccc,30961.0,A
2023-09-04 00:00:00,3617f8013b,71436.0,A
2023-09-27 02:00:00,1efed3a9d5,31070.0,A
2023-10-05 00:00:00,ef4d665479,67135.0,A
2023-10-13 03:00:00,f3838334b0,,A
2023-10-04 01:00:00,7b9782153a,42643.0,A
2023-10-31 02:00:00,ef2ecc5964,69282.0,A
2023-09-07 02:00:00,b9e715c721,,A
2023-09-13 03:00:00,7129c8a98e,21368.0,A
2023-11-01 00:00:00,15008e435b,41795.0,A
2023-09-16 00:00:00,2cd28e49ee,40580.0,A
2023-09-13 02:00:00,faf7b2f4d0,25400.0,A
2023-09-04 01:00:00,01133b4bdc,71448.0,A
2023-11-01 01:00:00,0726e8b87d,41860.0,A
2023-09-11 01:00:00,d244f98fc7,84105.0,A
2023-10-05 02:00:00,8ea187047e,53981.0,A
2023-10-04 03:00:00,7ad3e40279,27443.0,A
2023-10-02 01:00:00,246a135e09,,A
2023-10-25 01:00:00,67ba4ad69b,70541.0,A
2023-09-17 01:00:00,a5a4692519,91169.0,A
2023-10-10 01:00:00,3a8e8fa85a,,A
2023-09-21 02:00:00,98b398ab6a,,A
2023-10-12 02:00:00,ed63cd2750,,A
2023-09-13 01:00:00,a8bc53adce,21357.0,A
2023-09-11 00:00:00,d19a269b25,55134.0,A
2023-10-30 03:00:00,a2c9ef1ee9,90828.0,A
2023-09-25 01:00:00,545e13ccce,46587.0,A
2023-10-23 00:00:00,4989dabcc6,,A
2023-10-06 02:00:00,95d32f0a26,70646.0,A
2023-10-23 00:00:00,37b2113ee8,9275.0,A
2023-10-05 02:00:00,235807f30c,18612.0,A
2023-10-05 00:00:00,ff4462f988,14164.0,A
2023-10-20 02:00:00,5f095b7b0b,70859.0,A
2023-10-31 02:00:00,61fefb9f38,15849.0,A
2023-09-13 00:00:00,6494961516,21529.0,A
2023-10-19 01:00:00,49ae7e4f4e,15857.0,A
2023-09-26 01:00:00,08b752ab2c,,A
2023-10-18 00:00:00,06eba55761,83401.0,A
2023-10-13 03:00:00,d3df70e935,71808.0,A
2023-10-16 01:00:00,6bc8c453f4,39594.0,A
2023-09-12 03:00:00,491a1b129a,39713.0,A
2023-09-20 01:00:00,e3dda91885,64371.0,A
2023-10-10 01:00:00,f282af62ed,93263.0,A
2023-09-27 01:00:00,cd7c17a6cc,31041.0,A
2023-10-08 00:00:00,8ded5faff0,69559.0,A
2023-09-22 01:00:00,5a9de170e8,4279.0,A
2023-10-02 00:00:00,ffa8214a42,67372.0,A
2023-10-13 01:00:00,1e59866178,,A
2023-09-12 00:00:00,de2de681aa,78255.0,A
2023-09-22 01:00:00,f4f0ef6fdb,14983.0,A
2023-09-08 01:00:00,084afbbec3,76623.0,A
2023-09-20 02:00:00,e28a70eb09,35539.0,A
2023-09-29 00:00:00,bb447b5410,4782.0,A
2023-09-22 00:00:00,88d45c66ee,15806.0,A
2023-09-08 02:00:00,cef42b60e1,45159.0,A
2023-10-23 02:00:00,68249782da,46333.0,A
2023-10-10 00:00:00,f8d37af1ac,40746.0,A
2023-10-31 02:00:00,5d2a74002c,51484.0,A
2023-09-07 02:00:00,47c0fa28e3,65459.0,A
2023-10-16 01:00:00,f4523b8c81,50774.0,A
2023-09-20 01:00:00,9b15d899b6,89363.0,A
2023-10-20 03:00:00,fba710b34c,75280.0,A
2023-10-19 00:00:00,12435d0d68,69298.0,A
2023-09-05 01:00:00,50b05232b8,15563.0,A
2023-09-27 01:00:00,f54c570fe6,69226.0,A
2023-09-25 01:00:00,7e79e00e57,38132.0,A
2023-10-10 00:00:00,37d262bd5e,59381.0,A
2023-09-15 02:00:00,9682c62719,55396.0,A
2023-09-14 01:00:00,dc5188732b,22485.0,A
2023-10-11 01:00:00,0ab99ed1a7,99757.0,A
2023-10-16 01:00:00,92511788c8,26914.0,A
2023-10-10 01:00:00,c5d53c8069,,A
2023-09-11 01:00:00,68330abbab,44842.0,A
2023-09-05 02:00:00,ae4c544fb8,15583.0,A
2023-10-04 01:00:00,7bc94ba463,38719.0,A
2023-09-14 01:00:00,25340f629f,22503.0,A
2023-09-19 01:00:00,8a882d7d8e,48371.0,A
2023-10-18 00:00:00,2a4f0315ad,55758.0,A
2023-09-14 02:00:00,296cd22c91,89331.0,A
2023-10-24 03:00:00,e32d2693f8,73841.0,A
2023-10-10 02:00:00,db29035588,93273.0,A
2023-10-24 02:00:00,bbd0bcaca2,,A
2023-10-11 02:00:00,b03204614d,39626.0,A
2023-10-31 01:00:00,2524f7e17f,51423.0,A
2023-10-01 01:00:00,d0bb291766,51180.0,A
2023-09-15 02:00:00,7af4840150,,A
2023-10-13 01:00:00,002b484876,51137.0,A
2023-10-24 02:00:00,2ea70a2dc9,66881.0,A
2023-09-15 00:00:00,9eca73362e,64390.0,A
2023-10-19 03:00:00,f50b2e868c,,A
2023-10-06 01:00:00,d9cfc37d2d,70662.0,A
2023-10-15 01:00:00,a701a400d7,14548.0,A
2023-10-05 00:00:00,f2f3e81054,78164.0,A
2023-09-05 01:00:00,a2184faf95,15618.0,A
2023-09-25 00:00:00,b4b520bda9,41111.0,A
2023-10-18 02:00:00,4785b0787e,57607.0,A
2023-09-28 02:00:00,a23a1b3a06,,A
2023-10-17 02:00:00,e2e1090c7b,41082.0,A
2023-10-24 01:00:00,414794fc13,16323.0,A
2023-09-18 01:00:00,b1d16f9f51,21565.0,A
2023-10-24 02:00:00,57bc831a0d,66842.0,A
2023-10-11 02:00:00,06accd850d,26901.0,A
2023-09-29 03:00:00,23adf3c6d5,,A
2023-10-02 03:00:00,40a93de3c5,99982.0,A
2023-10-24 02:00:00,7cb7b5e963,78548.0,A
2023-09-01 03:00:00,7dd663e739,28974.0,A
2023-10-05 01:00:00,58db3d7408,27391.0,A
2023-10-10 01:00:00,3433468b5e,40694.0,A
2023-09-30 04:00:00,22a6d89c38,53946.0,A
2023-09-14 01:00:00,b031ac9aec,,A
2023-10-18 02:00:00,add7217c77,83426.0,A
2023-10-25 01:00:00,239b83e51d,13507.0,A
2023-11-01 01:00:00,14325b8e9f,,A
2023-10-24 00:00:00,f4bd991632,44388.0,A
2023-11-01 01:00:00,70be3e67df,71617.0,A
2023-09-12 01:00:00,4f106566ff,16349.0,A
2023-09-11 00:00:00,9460b2cdf0,60503.0,A
2023-10-26 01:00:00,8176361a36,64390.0,A
2023-09-11 02:00:00,2a9ec87fcc,33281.0,A
2023-09-11 01:00:00,0ac0fc6216,39204.0,A
2023-09-19 04:00:00,57f7b45374,52461.0,A
2023-10-18 00:00:00,338a81f045,4997.0,A
2023-10-13 02:00:00,951dacd8c2,71786.0,A
2023-10-20 01:00:00,c04852c62f,91450.0,A
2023-09-22 01:00:00,2c774cdb99,48551.0,A
2023-09-25 03:00:00,21aed679b7,74296.0,A
2023-09-19 01:00:00,66e1775cbb,64794.0,A
2023-09-30 03:00:00,ac5b8a564e,51558.0,A
2023-09-01 00:00:00,a728a45f14,28256.0,A
2023-10-09 02:00:00,543aeb3615,48301.0,A
2023-09-18 03:00:00,acee9b9a92,52619.0,A
2023-09-01 02:00:00,54d6aae965,20188.0,A
2023-09-07 01:00:00,a2e879edec,67196.0,A
2023-10-28 02:00:00,95c7cf3048,88342.0,A
2023-09-05 02:00:00,d812179d69,79844.0,A
2023-10-30 02:00:00,c39476fafb,53727.0,A
2023-09-21 03:00:00,af05514ca1,50842.0,A
2023-09-18 00:00:00,106486e4ad,22175.0,A
2023-09-16 01:00:00,55c1e7086e,40665.0,A
2023-10-27 00:00:00,b22aea0330,49486.0,A
2023-09-15 00:00:00,b565116095,70274.0,A
2023-09-27 03:00:00,caffd0554d,14574.0,A
2023-10-03 03:00:00,b443b75548,1195.0,A
2023-09-29 02:00:00,9e1ca2c7e4,67377.0,A
2023-09-19 01:00:00,a6f5ace615,88475.0,A
2023-10-13 00:00:00,3c0f5fd775,48259.0,A
2023-09-06 01:00:00,3ae07006ad,44965.0,A
2023-09-22 03:00:00,3b55610833,,A
2023-10-11 00:00:00,f4dbbd6d3f,92244.0,A
2023-10-24 02:00:00,5c419deb70,28920.0,A
2023-10-18 02:00:00,f8620cb6ac,79631.0,A
2023-09-30 03:00:00,ea25fcb4bb,,A
2023-09-01 01:00:00,312d42c05f,97985.0,A
2023-09-27 02:00:00,c30b543be2,38923.0,A
2023-09-28 01:00:00,18a577db88,88779.0,A
2023-10-08 01:00:00,b8bdab3474,23015.0,A
2023-10-08 03:00:00,e24067d872,70266.0,A
2023-10-02 01:00:00,6714dce7a0,99936.0,A
2023-09-27 01:00:00,e9455b7d9e,10646.0,A
2023-09-27 02:00:00,b9481e22a0,10681.0,A
2023-09-12 00:00:00,3192b340e2,,A
2023-09-22 03:00:00,9cf801d10e,15047.0,A
2023-09-26 01:00:00,a251d2a30b,29376.0,A
2023-10-11 02:00:00,3becfdd789,61276.0,A
2023-09-22 02:00:00,022f855904,91702.0,A
2023-09-19 03:00:00,2193127704,53812.0,A
2023-09-26 00:00:00,f0787910a4,10857.0,A
2023-10-16 03:00:00,208393c7ad,39597.0,A
2023-10-20 00:00:00,007935e430,13545.0,A
2023-09-07 02:00:00,3e4c047223,72719.0,A
2023-10-16 01:00:00,6e9fe71494,39618.0,A
2023-10-25 00:00:00,1cb7029bc6,34344.0,A
2023-09-21 01:00:00,dc34507f8c,66836.0,A
2023-09-04 01:00:00,f0d368ac17,81515.0,A
2023-09-10 03:00:00,c51751c0c1,73365.0,A
2023-09-08 01:00:00,4076fb062f,13543.0,A
2023-09-22 02:00:00,80c8e7b159,32210.0,A
2023-10-06 04:00:00,5f8340d89d,13498.0,A
2023-10-13 02:00:00,488f611bb5,,A
2023-10-24 02:00:00,b35a337da3,28914.0,A
2023-11-01 04:00:00,aee43868f9,53946.0,A
2023-11-01 00:00:00,bf81b20947,71545.0,A
2023-10-12 02:00:00,0b6668dd8c,15430.0,A
2023-09-27 01:00:00,d04c36019d,72903.0,A
2023-09-25 00:00:00,e523257e63,74314.0,A
2023-09-25 00:00:00,7380be86aa,71196.0,A
2023-09-25 00:00:00,8cb49c273d,38126.0,A
2023-10-23 01:00:00,4b884d6cb0,72572.0,A
2023-10-02 01:00:00,b053b42cf0,99981.0,A
2023-09-12 03:00:00,52d80b1a53,41174.0,A
2023-09-14 00:00:00,321488166e,70428.0,A
2023-09-20 02:00:00,72358debee,,A
2023-11-01 01:00:00,957368253c,49771.0,A
2023-09-18 00:00:00,bbfa237576,3052.0,A
2023-11-01 01:00:00,47469f1314,19123.0,A
2023-10-20 01:00:00,e6dc4c020c,97897.0,A
2023-10-31 02:00:00,18e8913e3c,48296.0,A
2023-09-26 02:00:00,e4be12a4ef,,A
2023-09-29 00:00:00,cfe9985900,14233.0,A
2023-10-20 01:00:00,d88c414a57,65211.0,A
2023-09-11 01:00:00,19299f1962,55205.0,A
2023-09-26 00:00:00,3d2ec96985,42118.0,A
2023-10-12 00:00:00,cd1b240891,74983.0,A
2023-09-12 01:00:00,297bbe62eb,14582.0,A
2023-10-11 02:00:00,23cfe5caf7,19442.0,A
2023-09-05 01:00:00,03508e16db,69189.0,A
2023-10-10 01:00:00,9f16a1a5fb,79584.0,A
2023-09-27 02:00:00,35f76b7b4e,61296.0,A
2023-09-04 01:00:00,d0efca0964,71447.0,A
2023-09-21 02:00:00,b8f93ba90c,67179.0,A
2023-10-06 02:00:00,bc368202aa,,A
2023-09-04 02:00:00,6141c928c5,58734.0,A
2023-10-11 01:00:00,8549cf2017,60554.0,A
2023-09-08 00:00:00,a56a8def15,29480.0,A
2023-10-18 00:00:00,529bbc45e0,55764.0,A
2023-10-09 03:00:00,4a73ed3600,92596.0,A
2023-09-28 02:00:00,2e2606da75,85176.0,A
2023-10-27 02:00:00,1ab6ae1f37,,A
2023-09-01 03:00:00,b405edb654,28355.0,A
2023-09-22 03:00:00,480cbfc293,59627.0,A
2023-09-19 01:00:00,3a3649d6cc,86699.0,A
2023-10-23 00:00:00,c708f7aa36,65824.0,A
2023-10-27 03:00:00,30a8a2d838,22639.0,A
2023-10-12 01:00:00,46d2cbc54f,31569.0,A
2023-11-01 01:00:00,203c3cd12b,36146.0,A
2023-09-21 01:00:00,89dd446817,58476.0,A
2023-09-07 02:00:00,b9fa22bf19,59840.0,A
2023-09-07 02:00:00,1a7b2096e2,28393.0,A
2023-09-12 00:00:00,fc7789f526,53497.0,A
2023-10-17 00:00:00,99d3702967,67317.0,A
2023-10-24 03:00:00,3172fed977,49659.0,A
2023-10-13 00:00:00,0071c337ce,30201.0,A
2023-09-17 01:00:00,e905cb64e0,91167.0,A
2023-10-04 00:00:00,539c662c17,46519.0,A
2023-10-18 03:00:00,3733f9da31,24356.0,A
2023-09-25 02:00:00,976a107982,49622.0,A
2023-09-21 00:00:00,00c8607be9,12309.0,A
2023-09-20 00:00:00,3ac63117c5,30902.0,A
2023-09-05 01:00:00,bb341d3f0e,6730.0,A
2023-10-21 02:00:00,bc1a350653,33848.0,A
2023-10-11 01:00:00,07d8b17b3f,,A
2023-09-22 00:00:00,62bb090919,32107.0,A
2023-10-28 03:00:00,01ba1a2047,21184.0,A
2023-09-02 00:00:00,3d9c1f5f95,53647.0,A
2023-10-30 01:00:00,daa4b922e5,49441.0,A
2023-10-12 00:00:00,b5c17191e2,12256.0,A
2023-09-05 03:00:00,63046701f5,23977.0,A
2023-09-25 01:00:00,c876f7cd63,,A
2023-09-14 00:00:00,8bd86fe6da,65580.0,A
2023-09-14 02:00:00,6b5c6d1df1,24669.0,A
2023-09-27 00:00:00,ffaf91db56,22580.0,A
2023-10-19 01:00:00,c3b40c650a,76152.0,A
2023-09-21 02:00:00,de5b096d1f,28858.0,A
2023-09-08 01:00:00,67c4d6f41d,45208.0,A
2023-10-12 01:00:00,1649adbfd4,15391.0,A
2023-10-24 03:00:00,28bfa762d3,24462.0,A
2023-10-30 00:00:00,6fa2b94f2f,48242.0,A
2023-10-25 01:00:00,d90031ca6f,70582.0,A
2023-10-19 01:00:00,b279082582,68760.0,A
2023-09-30 02:00:00,4c5e7e3e03,33383.0,A
2023-10-09 02:00:00,126efe82e2,70796.0,A
2023-10-23 01:00:00,09df746330,72573.0,A
2023-09-18 00:00:00,503c53255d,60419.0,A
2023-09-15 01:00:00,724651f0ee,4468.0,A
2023-10-24 00:00:00,554b228aab,78474.0,A
2023-09-05 02:00:00,e25ae805c3,,A
2023-10-26 01:00:00,ab97a9fae0,41286.0,A
2023-10-10 02:00:00,0b01e4a2a8,,A
2023-09-06 00:00:00,c45b2646d3,71714.0,A
2023-10-15 02:00:00,a081496fb8,14552.0,A
2023-09-30 03:00:00,523d57cab1,53960.0,A
2023-09-21 02:00:00,c127d01d4f,50785.0,A
2023-10-10 00:00:00,e2f768e24a,72565.0,A
2023-09-18 00:00:00,452bda6133,67594.0,A
2023-10-02 01:00:00,c7d219dd87,67433.0,A
2023-10-20 02:00:00,e9bf181244,51171.0,A
2023-09-17 01:00:00,b2c41c29b8,91146.0,A
2023-09-15 01:00:00,a4a3b48223,40727.0,A
2023-10-11 02:00:00,ac379cae83,27301.0,A
2023-09-04 00:00:00,c56ea6afe1,,A
2023-09-15 01:00:00,3c1ee792d1,24439.0,A
2023-09-14 01:00:00,226d63255c,22485.0,A
2023-10-24 01:00:00,bc516b526e,28959.0,A
2023-10-11 02:00:00,c5f2770107,82268.0,A
2023-10-31 01:00:00,dac8f796b0,15856.0,A
2023-10-23 01:00:00,a8091436d2,69148.0,A
2023-09-01 00:00:00,2fd09a5ca6,97870.0,A
2023-10-06 01:00:00,d4d24ba46d,58459.0,A
2023-10-10 01:00:00,5213177eb3,48370.0,A
2023-10-16 00:00:00,c8e4ef4f65,,A
2023-09-12 00:00:00,f7646fb820,14602.0,A
2023-09-11 01:00:00,3c2583c73b,39179.0,A
2023-10-10 01:00:00,a960c83f47,66785.0,A
2023-10-12 02:00:00,dd1298364c,83326.0,A
2023-09-19 03:00:00,cbc5cb8336,24651.0,A
2023-09-28 02:00:00,9a839c38dd,16959.0,A
2023-09-01 02:00:00,1f29f3f69a,97453.0,A
2023-09-27 00:00:00,6627067170,22523.0,A
2023-09-22 02:00:00,914668fdcf,,A
2023-10-19 01:00:00,3b83619f4e,70517.0,A
2023-10-22 02:00:00,234443812a,13508.0,A
2023-10-11 02:00:00,491cbf39e0,19405.0,A
2023-10-23 04:00:00,176e1ea62c,68863.0,A
2023-10-16 00:00:00,6475c6c5dc,,A
2023-09-01 01:00:00,428e0a7ef5,20200.0,A
2023-10-11 00:00:00,764cca5482,61209.0,A
2023-09-28 03:00:00,94bbbe4e63,49545.0,A
2023-10-22 02:00:00,aeee5ffff7,,A
2023-10-05 01:00:00,e401799614,14181.0,A
2023-10-05 02:00:00,38abd67db7,26281.0,A
2023-10-19 00:00:00,a6139539f1,21491.0,A
2023-09-13 03:00:00,a1a5d9c7ff,21620.0,A
2023-10-08 00:00:00,059e633fcc,72722.0,A
2023-09-07 00:00:00,19fec38f01,48539.0,A
2023-10-01 01:00:00,1e13796d8f,34273.0,A
2023-09-11 00:00:00,d4544a480c,44916.0,A
2023-10-02 00:00:00,9dcd38faf2,67598.0,A
2023-09-22 02:00:00,bfce5c620f,60431.0,A
2023-11-01 01:00:00,6f2c05a6ad,68216.0,A
2023-09-07 01:00:00,01a149530b,72117.0,A
2023-10-19 01:00:00,f63cd5d467,32136.0,A
2023-10-05 02:00:00,a8b043751c,50442.0,A
2023-10-20 02:00:00,d1126f3db0,65276.0,A
2023-09-27 02:00:00,dcabc51bed,15974.0,A
2023-10-18 03:00:00,8be5ef2a02,57544.0,A
2023-10-11 00:00:00,d55e765b2f,44368.0,A
2023-10-17 00:00:00,115cc23717,16341.0,A
2023-09-29 01:00:00,5f75ebafe9,56698.0,A
2023-10-16 02:00:00,e52de582c5,39613.0,A
2023-09-11 01:00:00,63298e8eb9,14572.0,A
2023-09-21 02:00:00,90f5c4b594,66826.0,A
2023-10-16 00:00:00,8d77cfdb48,50794.0,A
2023-10-10 00:00:00,6c268562d8,93348.0,A
2023-09-25 01:00:00,dc038b4d1c,,A
2023-09-20 00:00:00,f0a03f6b75,58851.0,A
2023-09-12 02:00:00,91b430eb6b,31643.0,A
2023-09-08 01:00:00,9d6e783c92,12718.0,A
2023-09-20 02:00:00,89afc45ab6,81491.0,A
2023-09-25 01:00:00,5aba74458d,41170.0,A
2023-10-21 00:00:00,80c3d3c838,33832.0,A
2023-09-13 01:00:00,6a0e56a629,22222.0,A
2023-09-27 02:00:00,95572b8bea,64692.0,A
2023-09-26 00:00:00,abef3f7ddd,7570.0,A
2023-09-07 02:00:00,72b7c0f66c,71188.0,A
2023-09-19 03:00:00,1f402ab458,88384.0,A
2023-09-14 00:00:00,e0d61356c0,25587.0,A
2023-09-20 00:00:00,166fbc62f6,73103.0,A
2023-09-08 00:00:00,2c142903e5,76625.0,A
2023-09-19 03:00:00,fdd2ec33ac,88373.0,A
2023-09-26 02:00:00,e8ebb8942f,34608.0,A
2023-09-28 01:00:00,bff54dd8d8,49561.0,A
2023-10-04 02:00:00,729698826b,1919.0,A
2023-09-20 04:00:00,e812723dee,13542.0,A
2023-09-29 01:00:00,60063604d1,,A
2023-09-08 03:00:00,12e3c7d4f0,,A
2023-10-05 00:00:00,07fcf58acc,53939.0,A
2023-09-01 01:00:00,cf70ee8fbf,97388.0,A
2023-09-01 03:00:00,d255834869,15981.0,A
2023-09-27 03:00:00,afbe19e655,,A
2023-09-13 00:00:00,3b0520b98f,39128.0,A
2023-10-19 02:00:00,fcb41166c1,21512.0,A
2023-09-05 00:00:00,a30870a0a5,23919.0,A
2023-09-28 01:00:00,35fcc2b87f,41640.0,A
2023-09-07 01:00:00,c74ca55663,72677.0,A
2023-09-14 01:00:00,b82055f991,65624.0,A
2023-09-17 03:00:00,a890143138,91194.0,A
2023-09-11 01:00:00,0f61cfd8ee,86563.0,A
2023-10-11 01:00:00,27bb32ceb8,61299.0,A
2023-10-11 01:00:00,599e202a2d,39528.0,A
2023-09-05 02:00:00,6b1145c54f,44412.0,A
2023-10-19 00:00:00,b3df533d68,57348.0,A
2023-09-06 03:00:00,a1312c7844,26584.0,A
2023-09-14 04:00:00,cece5d91bc,61480.0,A
2023-11-01 01:00:00,b568a6a358,13218.0,A
2023-09-01 00:00:00,99cb5d3a41,,A
2023-10-20 00:00:00,455e94476f,75241.0,A
2023-10-06 01:00:00,6ebce927b2,74311.0,A
2023-10-04 01:00:00,ce52bb18da,59948.0,A
2023-10-19 02:00:00,d4968d456b,21311.0,A
2023-09-11 00:00:00,e2fa535b33,33209.0,A
2023-10-18 03:00:00,738ea02636,,A
2023-09-07 03:00:00,30c14e3445,,A
2023-09-18 01:00:00,d1365cb683,60451.0,A
2023-10-11 01:00:00,43ecca8d66,22250.0,A
2023-09-25 01:00:00,96fc36c25f,41102.0,A
2023-09-11 02:00:00,0e91900e39,48734.0,A
2023-10-09 04:00:00,a5492407c6,4607.0,A
2023-11-01 01:00:00,571fe25ddc,71594.0,A
2023-09-22 00:00:00,3191cea273,14618.0,A
2023-09-27 00:00:00,a78d4cc98d,18528.0,A
2023-10-05 02:00:00,06c0e40762,,A
2023-10-03 02:00:00,d898d7177c,89247.0,A
2023-10-09 01:00:00,b829c67651,72354.0,A
2023-10-10 00:00:00,8babf720af,59326.0,A
2023-10-06 03:00:00,95137a9fc3,18292.0,A
2023-09-28 02:00:00,5eb72e4334,59593.0,A
2023-09-25 03:00:00,8aeecd5d46,71301.0,A
2023-11-01 02:00:00,d008bc9656,53861.0,A
2023-10-24 00:00:00,4e656186b2,78524.0,A
2023-09-05 01:00:00,9950804792,29594.0,A
2023-09-15 02:00:00,2403a3012c,4454.0,A
2023-09-14 02:00:00,e59c81cfd6,61397.0,A
2023-10-18 01:00:00,43d8a310d2,57553.0,A
2023-09-11 01:00:00,84c7048bc1,47293.0,A
2023-10-18 02:00:00,f288bbc878,57568.0,A
2023-10-17 01:00:00,0852b5e36c,41066.0,A
2023-11-01 01:00:00,3688b3e66c,86988.0,A
2023-10-18 00:00:00,979434cb49,73479.0,A
2023-11-01 01:00:00,c30cd58ec1,,A
2023-10-05 02:00:00,93f71b2689,67191.0,A
2023-09-20 01:00:00,da00da50c3,89495.0,A
2023-09-19 00:00:00,ccec8cbf81,48351.0,A
2023-10-05 01:00:00,4cf524870e,14196.0,A
2023-10-23 02:00:00,00b69a229b,8009.0,A
2023-10-12 02:00:00,1928e19ebe,34395.0,A
2023-09-18 03:00:00,fbf1cb1072,34472.0,A
2023-09-22 00:00:00,82ada069e9,34171.0,A
2023-09-13 01:00:00,8d2e25dae0,39172.0,A
2023-10-17 01:00:00,3e4deefc5e,,A
2023-10-11 01:00:00,b9ce38faa4,19389.0,A
2023-09-04 00:00:00,3d84d8711c,96535.0,A
2023-09-12 01:00:00,deeec50d49,,A
2023-11-01 01:00:00,77c7a29084,21511.0,A
2023-10-20 00:00:00,4780474e06,,A
2023-09-22 00:00:00,612956d513,91654.0,A
2023-09-19 02:00:00,6bea948bc7,15803.0,A
2023-09-11 00:00:00,3629d92b69,23599.0,A
2023-10-20 00:00:00,1527673a60,72469.0,A
2023-09-25 02:00:00,a644568f7b,97354.0,A
2023-10-24 01:00:00,520f419564,78547.0,A
2023-10-30 03:00:00,fb9c65524b,24716.0,A
2023-10-10 00:00:00,402b70900e,59356.0,A
2023-09-25 01:00:00,d99c12c628,63481.0,A
2023-10-12 02:00:00,d0cdce2880,72823.0,A
2023-09-29 01:00:00,1b5f25d71f,14302.0,A
2023-10-10 00:00:00,53221069ab,93218.0,A
2023-10-25 02:00:00,60d1596bc9,13543.0,A
2023-10-17 01:00:00,fe98674bb7,98713.0,A
2023-09-29 02:00:00,96d31576bd,26224.0,A
2023-10-24 01:00:00,17d91dac65,44447.0,A
2023-10-31 01:00:00,2b52900b84,70224.0,A
2023-09-21 01:00:00,cbe313012e,,A
2023-11-01 01:00:00,6e6389f76f,,A
2023-11-01 00:00:00,9cd262cad3,48364.0,A
2023-09-29 02:00:00,5b8eab5be2,4769.0,A
2023-09-05 01:00:00,a71decc390,79847.0,A
2023-09-09 02:00:00,242c077b90,68857.0,A
2023-09-25 01:00:00,554b8a1ac7,74260.0,A
2023-09-22 00:00:00,c71d213289,63653.0,A
2023-09-30 03:00:00,4328400973,63643.0,A
2023-09-13 04:00:00,64bb4e4f77,77797.0,A
2023-09-28 01:00:00,cb4a5feafe,59337.0,A
2023-09-30 00:00:00,25d38f21c6,51514.0,A
2023-09-11 03:00:00,d462d59aef,86673.0,A
2023-10-24 03:00:00,eece6bfd48,49624.0,A
2023-09-07 02:00:00,4a3b91b4ad,71167.0,A
2023-10-10 00:00:00,d7c992a2dd,66348.0,A
2023-09-14 03:00:00,07c1736592,61463.0,A
2023-10-22 01:00:00,5ea8f1a08c,40675.0,A
2023-09-14 00:00:00,70e7d8693d,53575.0,A
2023-09-26 00:00:00,db5bfb3b43,34595.0,A
2023-09-10 02:00:00,05352e4526,,A
2023-09-19 00:00:00,5fa8bde6d4,24538.0,A
2023-09-19 02:00:00,23ef79abb5,72507.0,A
2023-09-07 02:00:00,6f81f10d1b,21568.0,A
2023-09-29 03:00:00,648d8b2cf8,51517.0,A
2023-10-30 02:00:00,1dfb2a20eb,89228.0,A
2023-11-01 01:00:00,b9431f7a9d,49746.0,A
2023-10-16 02:00:00,ae38fb5063,26985.0,A
2023-09-19 02:00:00,04e909d5f7,52415.0,A
2023-09-29 02:00:00,164c68ea45,52528.0,A
2023-09-01 01:00:00,f389762b61,70508.0,A
2023-09-01 02:00:00,a1723d84ff,15901.0,A
2023-09-07 01:00:00,78f9e7a601,67252.0,A
2023-09-25 01:00:00,e4b131e9a6,46587.0,A
2023-09-21 00:00:00,e8fe9dca7f,28795.0,A
2023-09-12 03:00:00,ba06b27656,42844.0,A
2023-09-28 03:00:00,7448e60f25,41693.0,A
2023-09-02 01:00:00,ed46ef99c4,53628.0,A
2023-10-26 03:00:00,7e41aa8376,,A
2023-10-31 01:00:00,dbe4038863,23743.0,A
2023-09-04 01:00:00,26664d6214,81524.0,A
2023-10-30 01:00:00,0f6d2869d0,13663.0,A
2023-10-08 01:00:00,68cadaafd7,69664.0,A
2023-09-06 01:00:00,8dbe48e641,58187.0,A
2023-10-31 02:00:00,7b33a75a69,61507.0,A
2023-10-19 01:00:00,4a787e4912,32091.0,A
2023-10-04 00:00:00,445010bbd1,21293.0,A
2023-10-12 02:00:00,e05f5487c2,,A
2023-10-11 01:00:00,f52ec0ad1c,47729.0,A
2023-09-26 01:00:00,5d8d4d0263,13554.0,A
2023-10-05 00:00:00,58b2d9f510,27393.0,A
2023-09-27 01:00:00,8dde6e58ed,15940.0,A
2023-10-19 02:00:00,835cb1ed35,32503.0,A
2023-09-26 01:00:00,b0c13e7613,26815.0,A
